txn_id,txn_ts,student_id,item_id,item_name,category,qty,unit_price,discount_pct,payment_method
T0002111,2025-07-11 19:31:42,S1150,I06,Poha,Breakfast,1,32.46,0,UPI
T0002112,2025-07-11 08:05:04,S1350,I06,Poha,Breakfast,1,31.97,0,Cash
T0002113,2025-07-11 09:02:16,S1369,I05,Cutting Chai,Beverages,6,10.26,0,UPI
T0002113,2025-07-11 09:02:16,S1293,I03,Masala Sandwich,Sandwiches,2,47.59,0,UPI
T0002114,2025-07-11 13:56:21,S1379,I03,Masala Sandwich,Sandwiches,3,48.31,0,UPI
T0002115,2025-07-11 17:12:49,S1284,I06,Poha,Breakfast,1,32.62,0,Cash
T0002116,2025-07-11 13:55:04,S1155,I04,Cold Coffee,Beverages,3,58.17,0,Cash
T0002116,2025-07-11 13:55:04,S1027,I02,Samosa,Snacks,2,16.63,10,Card
T0002117,2025-07-11 12:50:41,S1167,I05,Cutting Chai,Beverages,4,10.22,25,Cash
T0002118,2025-07-11 14:50:26,S1073,I01,Veg Puff,Snacks,1,27.46,0,Card
T0002119,2025-07-11 12:11:39,S1293,I01,Veg Puff,Snacks,1,28.78,0,UPI
T0002119,2025-07-11 12:11:39,S1227,I04,Cold Coffee,Beverages,2,58.18,0,Cash
T0002120,2025-07-11 08:22:57,S1129,I05,Cutting Chai,Beverages,2,9.58,0,Cash
T0002120,2025-07-11 08:22:57,S1392,I03,Masala Sandwich,Sandwiches,2,46.95,0,UPI
T0002121,2025-07-11 08:17:42,S1039,I06,Poha,Breakfast,1,31.61,0,Card
T0002122,2025-07-11 13:23:26,S1337,I05,Cutting Chai,Beverages,5,9.48,0,Cash
T0002123,2025-07-11 09:14:04,S1260,I06,Poha,Breakfast,4,32.44,0,UPI
T0002124,2025-07-11 13:01:32,S1184,I01,Veg Puff,Snacks,2,29.26,0,UPI
T0002125,2025-07-11 12:21:27,S1206,I05,Cutting Chai,Beverages,2,10.39,10,Cash
T0002126,2025-07-11 13:41:32,S1032,I03,Masala Sandwich,Sandwiches,1,47.96,0,UPI
T0002127,2025-07-11 09:29:39,S1387,I04,Cold Coffee,Beverages,1,58.24,10,UPI
T0002127,2025-07-11 09:29:39,S1216,I03,Masala Sandwich,Sandwiches,2,46.36,0,UPI
T0002128,2025-07-11 09:17:28,S1201,I06,Poha,Breakfast,1,33.95,5,Cash
T0002129,2025-07-11 09:53:54,S1058,I01,Veg Puff,Snacks,2,27.49,0,UPI
T0002129,2025-07-11 09:53:54,S1154,I05,Cutting Chai,Beverages,1,9.53,0,Card
T0002130,2025-07-11 19:31:37,S1204,I04,Cold Coffee,Beverages,2,57.22,0,UPI
T0002131,2025-07-11 12:21:23,S1145,I02,Samosa,Snacks,2,16.67,0,Card
T0002131,2025-07-11 12:21:23,S1131,I06,Poha,Breakfast,3,32.0,10,Card
T0002132,2025-07-11 09:21:44,S1350,I04,Cold Coffee,Beverages,1,58.41,15,Card
T0002133,2025-07-11 09:19:16,S1390,I04,Cold Coffee,Beverages,2,57.42,0,Cash
T0002133,2025-07-11 09:19:16,S1221,I05,Cutting Chai,Beverages,1,9.68,0,UPI
T0002134,2025-07-11 19:20:36,S1367,I01,Veg Puff,Snacks,1,28.07,0,UPI
T0002135,2025-07-11 14:36:40,S1129,I02,Samosa,Snacks,2,15.33,5,Card
T0002136,2025-07-11 09:06:39,S1185,I01,Veg Puff,Snacks,1,27.74,15,Cash
T0002137,2025-07-11 13:58:42,S1208,I04,Cold Coffee,Beverages,2,58.64,25,Cash
T0002137,2025-07-11 13:58:42,S1140,I05,Cutting Chai,Beverages,1,10.18,0,UPI
T0002138,2025-07-11 08:24:31,S1147,I02,Samosa,Snacks,2,14.94,0,Card
T0002139,2025-07-11 13:09:51,S1046,I04,Cold Coffee,Beverages,1,59.53,0,Cash
T0002140,2025-07-11 12:25:52,S1366,I05,Cutting Chai,Beverages,3,9.31,25,UPI
T0002140,2025-07-11 12:25:52,S1017,I01,Veg Puff,Snacks,1,28.07,0,Card
T0002141,2025-07-11 18:42:48,S1278,I02,Samosa,Snacks,2,16.26,0,Cash
T0002141,2025-07-11 18:42:48,S1115,I04,Cold Coffee,Beverages,1,57.81,0,Card
T0002142,2025-07-11 14:32:43,S1095,I05,Cutting Chai,Beverages,1,10.14,10,UPI
T0002143,2025-07-11 08:07:25,S1016,I02,Samosa,Snacks,2,16.86,0,UPI
T0002144,2025-07-11 12:21:25,S1139,I04,Cold Coffee,Beverages,3,57.68,0,UPI
T0002145,2025-07-11 14:30:06,S1344,I03,Masala Sandwich,Sandwiches,1,48.35,0,Cash
T0002146,2025-07-11 18:49:56,S1021,I05,Cutting Chai,Beverages,2,11.8,0,Cash
T0002147,2025-07-11 14:11:07,S1113,I05,Cutting Chai,Beverages,2,9.95,0,Card
T0002148,2025-07-11 19:37:21,S1343,I04,Cold Coffee,Beverages,1,57.76,0,UPI
T0002148,2025-07-11 19:37:21,S1071,I01,Veg Puff,Snacks,2,27.31,0,UPI
T0002149,2025-07-11 12:46:09,S1108,I01,Veg Puff,Snacks,2,29.06,0,UPI
T0002149,2025-07-11 12:46:09,S1188,I03,Masala Sandwich,Sandwiches,1,47.03,0,Cash
T0002150,2025-07-11 09:43:38,S1009,I01,Veg Puff,Snacks,2,28.37,0,Cash
T0002150,2025-07-11 09:43:38,S1241,I05,Cutting Chai,Beverages,1,10.97,0,Card
T0002151,2025-07-11 14:25:42,S1019,I03,Masala Sandwich,Sandwiches,1,49.0,0,Cash
T0002152,2025-07-11 19:28:35,S1222,I03,Masala Sandwich,Sandwiches,1,47.64,0,Card
T0002153,2025-07-11 18:36:57,S1364,I03,Masala Sandwich,Sandwiches,1,47.52,15,Card
T0002154,2025-07-11 18:57:14,S1096,I04,Cold Coffee,Beverages,1,58.1,0,Cash
T0002154,2025-07-11 18:57:14,S1369,I03,Masala Sandwich,Sandwiches,1,48.71,0,Cash
T0002155,2025-07-11 13:47:32,S1380,I05,Cutting Chai,Beverages,1,9.03,0,UPI
T0002156,2025-07-11 14:56:16,S1114,I04,Cold Coffee,Beverages,4,57.91,0,Card
T0002157,2025-07-11 09:24:53,S1357,I04,Cold Coffee,Beverages,4,57.22,10,Cash
T0002158,2025-07-11 14:24:54,S1381,I01,Veg Puff,Snacks,1,27.6,25,Card
T0002158,2025-07-11 14:24:54,S1077,I03,Masala Sandwich,Sandwiches,3,48.75,0,Cash
T0002159,2025-07-11 14:15:20,S1085,I03,Masala Sandwich,Sandwiches,2,48.39,0,Card
T0002159,2025-07-11 14:15:20,S1202,I02,Samosa,Snacks,1,15.98,0,UPI
T0002160,2025-07-11 13:57:25,S1362,I01,Veg Puff,Snacks,4,27.1,10,Card
T0002160,2025-07-11 13:57:25,S1036,I05,Cutting Chai,Beverages,1,10.2,0,UPI
T0002161,2025-07-11 18:44:44,S1285,I06,Poha,Breakfast,1,31.59,0,UPI
T0002162,2025-07-11 09:45:22,S1350,I05,Cutting Chai,Beverages,1,9.39,0,Cash
T0002163,2025-07-11 09:33:41,S1369,I04,Cold Coffee,Beverages,3,58.02,0,Cash
T0002163,2025-07-11 09:33:41,S1133,I05,Cutting Chai,Beverages,2,9.86,0,Card
T0002164,2025-07-11 14:48:41,S1193,I05,Cutting Chai,Beverages,4,9.45,0,UPI
T0002164,2025-07-11 14:48:41,S1197,I01,Veg Puff,Snacks,5,28.2,0,Card
T0002165,2025-07-11 08:45:33,S1130,I01,Veg Puff,Snacks,1,27.29,0,UPI
T0002166,2025-07-11 13:41:10,S1297,I03,Masala Sandwich,Sandwiches,1,48.44,0,Card
T0002167,2025-07-11 09:47:24,S1375,I01,Veg Puff,Snacks,1,28.14,0,UPI
T0002168,2025-07-11 13:52:59,S1157,I01,Veg Puff,Snacks,3,27.51,0,UPI
T0002168,2025-07-11 13:52:59,S1264,I05,Cutting Chai,Beverages,1,8.96,0,Cash
T0002169,2025-07-11 19:24:06,S1107,I05,Cutting Chai,Beverages,2,9.1,0,Cash
T0002170,2025-07-11 14:39:44,S1140,I06,Poha,Breakfast,3,31.02,0,UPI
T0002171,2025-07-11 08:27:07,S1030,I01,Veg Puff,Snacks,1,27.92,5,UPI
T0002172,2025-07-11 12:08:43,S1179,I05,Cutting Chai,Beverages,1,10.3,0,Cash
T0002173,2025-07-11 13:37:30,S1343,I04,Cold Coffee,Beverages,3,57.72,0,UPI
T0002174,2025-07-11 13:01:45,S1381,I06,Poha,Breakfast,1,32.37,0,Card
T0002174,2025-07-11 13:01:45,S1208,I01,Veg Puff,Snacks,2,27.72,0,Card
T0002175,2025-07-11 09:27:59,S1304,I06,Poha,Breakfast,1,32.33,0,Cash
T0002176,2025-07-11 19:36:07,S1179,I06,Poha,Breakfast,1,31.74,0,UPI
T0002177,2025-07-11 08:13:42,S1277,I06,Poha,Breakfast,3,32.36,0,Card
T0002178,2025-07-11 13:06:57,S1206,I04,Cold Coffee,Beverages,3,57.73,0,Card
T0002179,2025-07-11 12:42:06,S1137,I05,Cutting Chai,Beverages,1,10.23,0,Cash
T0002180,2025-07-11 09:04:29,S1002,I05,Cutting Chai,Beverages,1,10.22,0,Cash
T0002181,2025-07-11 09:19:21,S1230,I05,Cutting Chai,Beverages,1,10.36,0,Card
T0002182,2025-07-11 08:39:28,S1213,I05,Cutting Chai,Beverages,4,9.29,0,UPI
T0002183,2025-07-11 08:11:07,S1227,I01,Veg Puff,Snacks,2,27.27,0,UPI
T0002184,2025-07-11 13:29:48,S1255,I06,Poha,Breakfast,4,31.44,0,UPI
T0002185,2025-07-11 18:28:56,S1019,I01,Veg Puff,Snacks,1,27.48,0,Cash
T0002186,2025-07-11 14:49:22,S1119,I06,Poha,Breakfast,1,31.93,0,UPI
T0002187,2025-07-11 14:18:25,S1224,I05,Cutting Chai,Beverages,3,9.06,0,Cash
T0002188,2025-07-11 14:55:11,S1325,I01,Veg Puff,Snacks,3,27.77,0,Cash
T0002189,2025-07-11 13:23:38,S1206,I03,Masala Sandwich,Sandwiches,2,48.39,0,Cash
T0002189,2025-07-11 13:23:38,S1361,I02,Samosa,Snacks,1,15.8,10,Cash
T0002190,2025-07-11 17:41:36,S1274,I01,Veg Puff,Snacks,3,28.42,10,UPI
T0002191,2025-07-11 18:01:49,S1027,I05,Cutting Chai,Beverages,1,10.61,0,Cash
T0002191,2025-07-11 18:01:49,S1017,I02,Samosa,Snacks,3,16.49,15,Cash
T0002192,2025-07-11 13:58:40,S1346,I05,Cutting Chai,Beverages,3,9.41,0,Card
T0002193,2025-07-11 18:13:13,S1331,I06,Poha,Breakfast,4,31.14,0,Cash
T0002194,2025-07-11 08:44:32,S1054,I05,Cutting Chai,Beverages,2,10.18,0,Cash
T0002195,2025-07-11 08:36:30,S1226,I02,Samosa,Snacks,2,15.77,0,Card
T0002196,2025-07-11 13:20:37,S1174,I02,Samosa,Snacks,2,15.88,0,Cash
T0002197,2025-07-11 13:51:30,S1019,I05,Cutting Chai,Beverages,1,10.41,0,Card
T0002198,2025-07-11 17:55:33,S1357,I01,Veg Puff,Snacks,2,27.88,0,UPI
T0002199,2025-07-11 14:00:41,S1081,I06,Poha,Breakfast,1,31.9,0,UPI
T0002200,2025-07-11 09:10:19,S1032,I06,Poha,Breakfast,1,31.44,0,Cash
T0002201,2025-07-11 12:00:58,S1162,I05,Cutting Chai,Beverages,3,10.51,0,Card
T0002201,2025-07-11 12:00:58,S1052,I01,Veg Puff,Snacks,3,29.16,0,Card
T0002202,2025-07-11 17:44:18,S1387,I05,Cutting Chai,Beverages,3,11.42,0,UPI
T0002203,2025-07-11 13:42:41,S1002,I03,Masala Sandwich,Sandwiches,1,49.26,5,Cash
T0002203,2025-07-11 13:42:41,S1032,I01,Veg Puff,Snacks,1,28.61,0,UPI
T0002204,2025-07-11 08:42:00,S1119,I03,Masala Sandwich,Sandwiches,1,47.75,0,Cash
T0002205,2025-07-11 13:59:05,S1243,I01,Veg Puff,Snacks,1,27.1,0,Cash
T0002206,2025-07-11 08:20:37,S1308,I06,Poha,Breakfast,1,31.88,0,UPI
T0002206,2025-07-11 08:20:37,S1326,I01,Veg Puff,Snacks,1,28.07,0,Card
T0002207,2025-07-11 09:11:42,S1058,I01,Veg Puff,Snacks,1,27.29,0,UPI
T0002208,2025-07-11 08:40:01,S1125,I05,Cutting Chai,Beverages,2,10.93,0,Cash
T0002209,2025-07-11 19:08:35,S1308,I01,Veg Puff,Snacks,2,27.31,0,UPI
T0002210,2025-07-11 12:08:13,S1063,I06,Poha,Breakfast,1,31.73,0,Card
T0002210,2025-07-11 12:08:13,S1207,I04,Cold Coffee,Beverages,2,58.92,0,Cash
T0002211,2025-07-11 12:28:42,S1128,I04,Cold Coffee,Beverages,1,59.11,0,Card
T0002211,2025-07-11 12:28:42,S1263,I06,Poha,Breakfast,3,31.67,0,Card
T0002212,2025-07-11 09:33:10,S1371,I02,Samosa,Snacks,1,14.82,0,Cash
T0002213,2025-07-12 13:17:47,S1190,I03,Masala Sandwich,Sandwiches,2,47.54,5,Cash
T0002213,2025-07-12 13:17:47,S1304,I04,Cold Coffee,Beverages,1,58.84,0,Cash
T0002214,2025-07-12 17:47:24,S1104,I04,Cold Coffee,Beverages,2,58.43,0,UPI
T0002215,2025-07-12 13:34:04,S1288,I03,Masala Sandwich,Sandwiches,3,47.49,0,Card
T0002215,2025-07-12 13:34:04,S1191,I06,Poha,Breakfast,1,32.79,0,UPI
T0002216,2025-07-12 14:42:30,S1322,I02,Samosa,Snacks,1,16.55,5,UPI
T0002217,2025-07-12 12:09:10,S1106,I04,Cold Coffee,Beverages,2,57.62,0,Card
T0002218,2025-07-12 19:32:22,S1171,I04,Cold Coffee,Beverages,2,58.81,0,UPI
T0002219,2025-07-12 18:57:33,S1133,I06,Poha,Breakfast,1,32.6,0,Cash
T0002220,2025-07-12 13:59:14,S1138,I05,Cutting Chai,Beverages,3,10.48,0,UPI
T0002221,2025-07-12 13:04:12,S1319,I04,Cold Coffee,Beverages,1,58.22,0,Cash
T0002222,2025-07-12 13:17:31,S1392,I01,Veg Puff,Snacks,2,28.59,10,UPI
T0002223,2025-07-12 08:41:22,S1165,I03,Masala Sandwich,Sandwiches,1,47.61,0,Cash
T0002224,2025-07-12 08:22:20,S1037,I03,Masala Sandwich,Sandwiches,3,48.59,0,UPI
T0002224,2025-07-12 08:22:20,S1242,I04,Cold Coffee,Beverages,1,56.68,0,UPI
T0002225,2025-07-12 12:08:00,S1181,I01,Veg Puff,Snacks,2,27.17,15,Card
T0002225,2025-07-12 12:08:00,S1317,I04,Cold Coffee,Beverages,3,57.48,0,UPI
T0002226,2025-07-12 17:47:51,S1073,I02,Samosa,Snacks,1,14.95,0,Card
T0002227,2025-07-12 14:00:03,S1128,I04,Cold Coffee,Beverages,3,57.97,0,Card
T0002228,2025-07-12 12:42:37,S1393,I03,Masala Sandwich,Sandwiches,2,47.83,0,Card
T0002228,2025-07-12 12:42:37,S1362,I02,Samosa,Snacks,2,16.39,0,Cash
T0002229,2025-07-12 14:07:27,S1043,I03,Masala Sandwich,Sandwiches,1,46.68,0,Cash
T0002229,2025-07-12 14:07:27,S1062,I04,Cold Coffee,Beverages,1,58.79,0,Card
T0002230,2025-07-12 14:24:00,S1316,I06,Poha,Breakfast,2,32.65,0,Cash
T0002230,2025-07-12 14:24:00,S1162,I05,Cutting Chai,Beverages,1,10.03,10,UPI
T0002231,2025-07-12 17:32:48,S1297,I05,Cutting Chai,Beverages,1,9.55,0,Cash
T0002232,2025-07-12 17:25:07,S1190,I01,Veg Puff,Snacks,1,27.78,0,Cash
T0002233,2025-07-12 12:35:48,S1379,I01,Veg Puff,Snacks,1,28.78,0,Cash
T0002233,2025-07-12 12:35:48,S1201,I05,Cutting Chai,Beverages,1,9.48,10,Cash
T0002234,2025-07-12 12:49:16,S1273,I04,Cold Coffee,Beverages,1,57.92,0,UPI
T0002234,2025-07-12 12:49:16,S1140,I06,Poha,Breakfast,1,32.43,0,Card
T0002235,2025-07-12 17:59:09,S1369,I03,Masala Sandwich,Sandwiches,1,48.21,0,Cash
T0002236,2025-07-12 14:30:01,S1204,I01,Veg Puff,Snacks,1,28.01,10,Card
T0002237,2025-07-12 14:01:40,S1038,I01,Veg Puff,Snacks,3,29.27,0,Cash
T0002238,2025-07-12 09:29:17,S1365,I01,Veg Puff,Snacks,3,27.27,15,UPI
T0002239,2025-07-12 14:46:40,S1219,I05,Cutting Chai,Beverages,1,8.7,0,Card
T0002240,2025-07-12 13:21:39,S1268,I02,Samosa,Snacks,3,15.35,5,Card
T0002241,2025-07-12 12:42:58,S1065,I06,Poha,Breakfast,4,31.29,0,Cash
T0002242,2025-07-12 13:42:11,S1273,I01,Veg Puff,Snacks,1,27.77,0,UPI
T0002243,2025-07-12 18:21:36,S1095,I05,Cutting Chai,Beverages,2,10.28,0,Card
T0002243,2025-07-12 18:21:36,S1223,I01,Veg Puff,Snacks,2,28.01,0,Card
T0002244,2025-07-12 09:47:44,S1288,I03,Masala Sandwich,Sandwiches,1,47.83,0,Card
T0002244,2025-07-12 09:47:44,S1251,I04,Cold Coffee,Beverages,1,58.84,0,Cash
T0002245,2025-07-12 18:20:40,S1366,I01,Veg Puff,Snacks,1,28.49,0,Card
T0002246,2025-07-12 18:33:03,S1348,I03,Masala Sandwich,Sandwiches,1,48.95,0,Cash
T0002246,2025-07-12 18:33:03,S1380,I01,Veg Puff,Snacks,1,27.43,0,UPI
T0002247,2025-07-12 12:22:12,S1109,I01,Veg Puff,Snacks,4,26.88,0,UPI
T0002247,2025-07-12 12:22:12,S1382,I06,Poha,Breakfast,1,32.5,0,Cash
T0002248,2025-07-12 12:39:32,S1383,I05,Cutting Chai,Beverages,2,8.82,0,Card
T0002248,2025-07-12 12:39:32,S1389,I01,Veg Puff,Snacks,1,28.24,0,Cash
T0002249,2025-07-12 08:29:47,S1304,I05,Cutting Chai,Beverages,5,9.42,0,Cash
T0002250,2025-07-12 14:06:00,S1227,I03,Masala Sandwich,Sandwiches,1,47.22,0,UPI
T0002250,2025-07-12 14:06:00,S1299,I04,Cold Coffee,Beverages,2,57.83,0,Cash
T0002251,2025-07-12 19:51:30,S1168,I04,Cold Coffee,Beverages,2,57.84,0,Card
T0002251,2025-07-12 19:51:30,S1115,I02,Samosa,Snacks,1,15.8,0,Cash
T0002252,2025-07-12 19:27:11,S1062,I06,Poha,Breakfast,1,31.57,25,UPI
T0002253,2025-07-12 14:06:55,S1249,I04,Cold Coffee,Beverages,3,58.37,0,Card
T0002254,2025-07-12 18:06:17,S1341,I03,Masala Sandwich,Sandwiches,2,48.42,0,Cash
T0002255,2025-07-12 08:06:36,S1048,I03,Masala Sandwich,Sandwiches,1,47.65,0,Cash
T0002255,2025-07-12 08:06:36,S1362,I01,Veg Puff,Snacks,2,28.52,0,UPI
T0002256,2025-07-12 13:40:44,S1048,I02,Samosa,Snacks,1,16.42,25,Card
T0002256,2025-07-12 13:40:44,S1207,I05,Cutting Chai,Beverages,2,9.16,10,UPI
T0002257,2025-07-12 12:23:31,S1377,I05,Cutting Chai,Beverages,4,9.96,0,Cash
T0002257,2025-07-12 12:23:31,S1101,I06,Poha,Breakfast,1,32.47,0,Cash
T0002258,2025-07-12 09:52:54,S1005,I02,Samosa,Snacks,1,16.83,0,UPI
T0002259,2025-07-12 08:46:11,S1007,I06,Poha,Breakfast,3,31.68,0,Cash
T0002260,2025-07-12 13:09:31,S1393,I01,Veg Puff,Snacks,1,27.83,0,Cash
T0002261,2025-07-12 08:59:53,S1070,I03,Masala Sandwich,Sandwiches,1,47.86,0,Card
T0002262,2025-07-12 13:56:10,S1299,I01,Veg Puff,Snacks,1,28.2,0,Card
T0002262,2025-07-12 13:56:10,S1031,I02,Samosa,Snacks,2,15.88,0,UPI
T0002263,2025-07-12 08:14:05,S1382,I05,Cutting Chai,Beverages,3,9.69,0,Card
T0002264,2025-07-12 14:57:37,S1233,I05,Cutting Chai,Beverages,1,10.18,0,Cash
T0002265,2025-07-12 14:55:43,S1380,I06,Poha,Breakfast,2,31.37,0,UPI
T0002265,2025-07-12 14:55:43,S1387,I02,Samosa,Snacks,1,15.87,0,UPI
T0002266,2025-07-12 08:37:06,S1094,I01,Veg Puff,Snacks,2,27.29,5,Card
T0002267,2025-07-12 14:41:05,S1331,I04,Cold Coffee,Beverages,1,56.93,0,Card
T0002267,2025-07-12 14:41:05,S1363,I06,Poha,Breakfast,1,32.72,0,Card
T0002268,2025-07-12 08:58:23,S1340,I06,Poha,Breakfast,1,32.09,0,Card
T0002269,2025-07-12 17:18:47,S1090,I06,Poha,Breakfast,3,30.94,15,Card
T0002270,2025-07-12 19:46:38,S1102,I04,Cold Coffee,Beverages,2,58.31,0,Card
T0002271,2025-07-12 14:25:03,S1279,I02,Samosa,Snacks,1,15.97,15,Card
T0002272,2025-07-12 12:15:23,S1282,I04,Cold Coffee,Beverages,1,58.32,0,UPI
T0002272,2025-07-12 12:15:23,S1151,I03,Masala Sandwich,Sandwiches,2,47.56,0,Card
T0002273,2025-07-12 18:30:52,S1147,I04,Cold Coffee,Beverages,2,58.09,0,Card
T0002274,2025-07-12 13:53:50,S1074,I04,Cold Coffee,Beverages,2,58.67,0,UPI
T0002275,2025-07-12 13:45:50,S1367,I03,Masala Sandwich,Sandwiches,5,47.9,0,UPI
T0002276,2025-07-12 09:45:15,S1339,I05,Cutting Chai,Beverages,2,11.03,5,Card
T0002277,2025-07-12 13:48:09,S1013,I05,Cutting Chai,Beverages,1,11.25,0,Card
T0002278,2025-07-12 14:41:54,S1172,I06,Poha,Breakfast,1,32.21,0,Cash
T0002278,2025-07-12 14:41:54,S1205,I05,Cutting Chai,Beverages,1,11.26,0,Cash
T0002279,2025-07-12 12:07:33,S1092,I06,Poha,Breakfast,1,31.57,0,Cash
T0002279,2025-07-12 12:07:33,S1348,I03,Masala Sandwich,Sandwiches,1,47.89,15,Card
T0002280,2025-07-12 14:41:25,S1219,I03,Masala Sandwich,Sandwiches,2,48.65,0,Cash
T0002281,2025-07-12 17:06:43,S1049,I05,Cutting Chai,Beverages,3,9.83,0,Cash
T0002282,2025-07-12 12:27:31,S1198,I01,Veg Puff,Snacks,2,28.71,0,UPI
T0002283,2025-07-12 12:08:41,S1284,I05,Cutting Chai,Beverages,1,10.33,0,UPI
T0002284,2025-07-12 18:25:00,S1184,I05,Cutting Chai,Beverages,3,10.25,0,Cash
T0002284,2025-07-12 18:25:00,S1051,I01,Veg Puff,Snacks,2,27.31,0,UPI
T0002285,2025-07-12 13:53:56,S1202,I03,Masala Sandwich,Sandwiches,2,47.25,0,Cash
T0002286,2025-07-12 18:44:16,S1194,I02,Samosa,Snacks,1,16.56,0,Card
T0002286,2025-07-12 18:44:16,S1313,I06,Poha,Breakfast,3,30.87,25,Cash
T0002287,2025-07-12 12:58:25,S1234,I01,Veg Puff,Snacks,1,27.51,0,UPI
T0002287,2025-07-12 12:58:25,S1384,I02,Samosa,Snacks,1,16.8,0,Card
T0002288,2025-07-12 12:52:41,S1211,I04,Cold Coffee,Beverages,1,58.68,0,Card
T0002289,2025-07-12 13:27:17,S1184,I06,Poha,Breakfast,2,32.23,0,UPI
T0002290,2025-07-12 08:13:10,S1105,I04,Cold Coffee,Beverages,1,57.85,0,Card
T0002291,2025-07-12 08:35:13,S1398,I05,Cutting Chai,Beverages,1,9.28,0,Cash
T0002291,2025-07-12 08:35:13,S1173,I03,Masala Sandwich,Sandwiches,1,48.76,10,UPI
T0002292,2025-07-12 09:35:40,S1225,I01,Veg Puff,Snacks,1,27.63,15,Cash
T0002292,2025-07-12 09:35:40,S1035,I05,Cutting Chai,Beverages,1,9.71,0,Card
T0002293,2025-07-12 09:14:08,S1099,I05,Cutting Chai,Beverages,2,10.59,0,Card
T0002294,2025-07-12 19:58:45,S1358,I05,Cutting Chai,Beverages,4,10.9,0,Cash
T0002295,2025-07-12 12:42:14,S1380,I03,Masala Sandwich,Sandwiches,1,49.02,0,Card
T0002295,2025-07-12 12:42:14,S1347,I01,Veg Puff,Snacks,5,27.49,0,Cash
T0002296,2025-07-12 19:43:47,S1243,I02,Samosa,Snacks,5,17.28,10,Card
T0002297,2025-07-12 13:17:24,S1317,I02,Samosa,Snacks,2,15.13,0,Card
T0002298,2025-07-12 18:28:01,S1197,I04,Cold Coffee,Beverages,2,57.74,0,Card
T0002299,2025-07-12 18:15:10,S1242,I04,Cold Coffee,Beverages,1,58.4,0,Card
T0002300,2025-07-12 17:17:10,S1243,I04,Cold Coffee,Beverages,4,57.46,0,Card
T0002301,2025-07-12 19:20:35,S1227,I04,Cold Coffee,Beverages,1,59.1,0,UPI
T0002302,2025-07-12 19:09:37,S1200,I01,Veg Puff,Snacks,1,28.44,0,Cash
T0002303,2025-07-12 08:26:21,S1326,I05,Cutting Chai,Beverages,2,9.73,0,UPI
T0002304,2025-07-12 08:47:52,S1350,I04,Cold Coffee,Beverages,4,58.67,0,UPI
T0002304,2025-07-12 08:47:52,S1157,I01,Veg Puff,Snacks,3,29.24,0,Cash
T0002305,2025-07-12 12:31:10,S1089,I03,Masala Sandwich,Sandwiches,3,47.62,5,Cash
T0002306,2025-07-12 12:49:30,S1000,I01,Veg Puff,Snacks,2,28.91,0,Card
T0002307,2025-07-12 12:14:37,S1212,I03,Masala Sandwich,Sandwiches,1,47.73,0,UPI
T0002308,2025-07-12 13:39:28,S1070,I05,Cutting Chai,Beverages,1,9.58,10,Card
T0002309,2025-07-12 12:27:13,S1385,I05,Cutting Chai,Beverages,1,9.89,0,UPI
T0002310,2025-07-12 13:21:52,S1160,I03,Masala Sandwich,Sandwiches,1,47.97,5,UPI
T0002310,2025-07-12 13:21:52,S1142,I05,Cutting Chai,Beverages,4,9.33,0,UPI
T0002311,2025-07-12 12:32:32,S1274,I02,Samosa,Snacks,1,15.04,5,Card
T0002312,2025-07-12 09:56:56,S1218,I06,Poha,Breakfast,1,32.04,0,UPI
T0002313,2025-07-12 19:42:57,S1125,I05,Cutting Chai,Beverages,1,10.02,0,UPI
T0002314,2025-07-12 08:09:08,S1091,I02,Samosa,Snacks,1,14.77,0,Card
T0002315,2025-07-12 08:17:45,S1151,I04,Cold Coffee,Beverages,3,58.11,0,UPI
T0002316,2025-07-12 14:01:01,S1305,I04,Cold Coffee,Beverages,2,58.1,0,Card
T0002317,2025-07-12 12:31:46,S1277,I02,Samosa,Snacks,1,14.93,0,Card
T0002317,2025-07-12 12:31:46,S1037,I06,Poha,Breakfast,2,31.7,0,Cash
T0002318,2025-07-12 13:14:25,S1019,I04,Cold Coffee,Beverages,2,58.75,0,Card
T0002318,2025-07-12 13:14:25,S1305,I03,Masala Sandwich,Sandwiches,1,47.35,15,Card
T0002319,2025-07-12 08:28:17,S1167,I06,Poha,Breakfast,2,31.22,0,UPI
T0002319,2025-07-12 08:28:17,S1082,I02,Samosa,Snacks,1,16.07,5,UPI
T0002320,2025-07-12 14:53:12,S1029,I03,Masala Sandwich,Sandwiches,3,48.13,0,Card
T0002320,2025-07-12 14:53:12,S1188,I04,Cold Coffee,Beverages,5,57.91,5,UPI
T0002321,2025-07-12 19:50:25,S1039,I02,Samosa,Snacks,1,16.09,0,Card
T0002322,2025-07-12 19:59:54,S1318,I05,Cutting Chai,Beverages,3,9.54,0,Card
T0002323,2025-07-12 14:25:06,S1032,I03,Masala Sandwich,Sandwiches,2,46.9,0,Cash
T0002324,2025-07-12 12:14:54,S1344,I01,Veg Puff,Snacks,2,28.88,25,UPI
T0002324,2025-07-12 12:14:54,S1148,I02,Samosa,Snacks,1,16.11,0,Cash
T0002325,2025-07-12 17:39:42,S1235,I04,Cold Coffee,Beverages,6,57.47,0,UPI
T0002326,2025-07-12 19:13:36,S1114,I06,Poha,Breakfast,2,31.78,0,Card
